course_id,phase,course_name,topic_id,topic_name,content_id,content_name,learning_objectives,teaching_hours,items_per_topic,course_difficulty,card,item
BCH103,1,Biochemistry,BCH103_TOP02,"Food, Nutrition, Vitamins & Minerals",BCH103_TOP02-C002,Vitamins: Fat-soluble,"Sources, RDA, functions; deficiency and toxicity of fat-soluble vitamins.",5,5,2,BCH-C02,BCH-C02-ITM06
BCH103,1,Biochemistry,BCH103_TOP02,"Food, Nutrition, Vitamins & Minerals",BCH103_TOP02-C002,Minerals & Trace Elements; Iron Metabolism,"Roles of key minerals (Na, K, Ca, Fe, I, Zn etc.); iron metabolism.",5,5,2,BCH-C02,BCH-C02-ITM07
BCH103,1,Biochemistry,BCH103_TOP02,"Food, Nutrition, Vitamins & Minerals",BCH103_TOP02-C002,Common Nutritional Disorders,"Biochemical basis of PEM, goiter, obesity, nutritional anemia.",5,5,2,BCH-C02,BCH-C02-ITM08
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Digestion & Absorption of Carbohydrates,Describe digestion/absorption of carbohydrates and end-products.,5,5,4,BCH-C03,BCH-C03-ITM01
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Glycolysis & Pyruvate Fate,Explain glycolysis and conversion of pyruvate to lactate/acetyl-CoA/oxaloacetate.,5,5,4,BCH-C03,BCH-C03-ITM02
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Citric Acid Cycle (TCA),Describe TCA cycle; amphibolic role and energy yield.,5,5,4,BCH-C03,BCH-C03-ITM03
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Gluconeogenesis,Define and describe gluconeogenesis and its importance.,5,5,4,BCH-C03,BCH-C03-ITM04
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Glycogenesis & Glycogenolysis,Define hepatic/muscle glycogen metabolism and regulation.,5,5,4,BCH-C03,BCH-C03-ITM05
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,HMP Shunt (Pentose Phosphate Pathway),State importance and steps of HMP pathway.,5,5,4,BCH-C03,BCH-C03-ITM06
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Biological Oxidation & OxPhos; ATP,"Explain respiratory chain, oxidative phosphorylation and high-energy compounds.",5,5,4,BCH-C03,BCH-C03-ITM07
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Blood Glucose Homeostasis & Cori Cycle,Describe glucose homeostasis and hepatic glucostatic functions; Cori cycle.,5,5,4,BCH-C03,BCH-C03-ITM08
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Digestion & Absorption of Lipids,"Describe digestion/absorption of triacylglycerol, phospholipids, cholesterol esters.",5,5,4,BCH-C03,BCH-C03-ITM09
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,ß-Oxidation of Fatty Acids,Explain ß-oxidation of even/odd chain fatty acids; energy yield.,5,5,4,BCH-C03,BCH-C03-ITM10
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,TAG Metabolism; Acetyl-CoA; Ketogenesis,Explain triglyceride metabolism; sources/fate of acetyl-CoA; ketogenesis/ketosis.,5,5,4,BCH-C03,BCH-C03-ITM11
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Lipoproteins & Cholesterol Regulation,Describe chylomicron/VLDL/LDL/HDL metabolism; role of HMG-CoA reductase.,5,5,4,BCH-C03,BCH-C03-ITM12
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Digestion & Absorption of Proteins,Describe protein digestion/absorption and end-products.,5,5,4,BCH-C03,BCH-C03-ITM13
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Transamination/Deamination; Ammonia; Urea Cycle,Explain amino acid catabolism; ammonia handling and urea cycle.,4,5,4,BCH-C03,BCH-C03-ITM14
BCH103,1,Biochemistry,BCH103_TOP03,"Digestion, Absorption, Bioenergetics & Metabolism",BCH103_TOP03-C003,Integrated Metabolism (Fed/Fasting/Starvation),Outline integrated metabolism and liver?s role across states.,4,5,4,BCH-C03,BCH-C03-ITM15
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Body Water Compartments & Composition,State TBW compartments; composition of ECF/ICF.,8,7,3,BCH-C04,BCH-C04-ITM01
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Water Balance & Volume Homeostasis,"Describe water turnover, intake/output, volume disorders and diuresis.",8,7,3,BCH-C04,BCH-C04-ITM02
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Electrolytes & Homeostasis,"Explain Na, K, Ca2, Mg2, PO4? roles and regulation.",8,7,3,BCH-C04,BCH-C04-ITM03
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Acid?Base Homeostasis & Disorders,Explain regulation; simple acid?base disorders; compensation; anion gap/base excess.,7,7,3,BCH-C04,BCH-C04-ITM04
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Renal Function Parameters (GFR & Clearances),"Define GFR, renal threshold; plasma/osmolar/free-water clearance.",7,7,3,BCH-C04,BCH-C04-ITM05
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Urine Acidification & Role in Acid?Base,Describe urinary acidification and limiting pH; kidney role in acid?base.,7,7,3,BCH-C04,BCH-C04-ITM06
BCH103,1,Biochemistry,BCH103_TOP04,"Renal Biochemistry, Body Fluids, Electrolytes & Acid?Base",BCH103_TOP04-C004,Urine Abnormal Constituents & Obligatory Volume,State abnormal urine constituents and obligatory volume.,7,7,3,BCH-C04,BCH-C04-ITM07
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Lab Basics & QA/QC; SI Units; Safety,"Explain QC/QA, sensitivity/specificity; SI units; anticoagulants; lab hazards.",7,6,4,BCH-C05,BCH-C05-ITM01
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Clinical Enzymology (Liver/Myocardial),Explain enzyme patterns in disease and clinical application.,7,6,4,BCH-C05,BCH-C05-ITM02
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Lipid Profile & Dyslipoproteinemias,Interpret lipid profile and patterns of dyslipoproteinemias.,7,6,4,BCH-C05,BCH-C05-ITM03
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Diabetes Diagnosis & Monitoring,Explain hyper/hypoglycemia; OGTT; IFG/IGT; HbA1c.,7,6,4,BCH-C05,BCH-C05-ITM04
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Liver Function Tests & Bilirubin/Jaundice,Describe LFTs; bilirubin metabolism; jaundice patterns.,7,6,4,BCH-C05,BCH-C05-ITM05
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Renal Function Tests; Proteinuria,Outline RFTs; proteinuria and microalbuminuria.,7,6,4,BCH-C05,BCH-C05-ITM06
BCH103,1,Biochemistry,BCH103_TOP05,Clinical Biochemistry & Clinical Endocrinology,BCH103_TOP05-C005,Thyroid Function Tests,Explain TFTs and clinical interpretation.,7,6,4,BCH-C05,BCH-C05-ITM07
BCH103,1,Biochemistry,BCH103_TOP06,Molecular Biology & Genetics (Fundamentals),BCH103_TOP06-C006,DNA: Nucleotides & Structure/Function,Explain nucleic acids and DNA structure/functions.,8,5,4,BCH-C06,BCH-C06-ITM01
BCH103,1,Biochemistry,BCH103_TOP06,Molecular Biology & Genetics (Fundamentals),BCH103_TOP06-C006,RNA Types & Genetic Code; Gene/Genome,Describe RNA types; genetic code; gene/genome/allele/trait.,8,5,4,BCH-C06,BCH-C06-ITM02
BCH103,1,Biochemistry,BCH103_TOP06,Molecular Biology & Genetics (Fundamentals),BCH103_TOP06-C006,DNA Replication & Transcription,Explain replication; transcription and post-transcriptional modification.,8,5,4,BCH-C06,BCH-C06-ITM03
BCH103,1,Biochemistry,BCH103_TOP06,Molecular Biology & Genetics (Fundamentals),BCH103_TOP06-C006,Translation & Post-Translational Modification,Describe translation and post-translational processing.,7,5,4,BCH-C06,BCH-C06-ITM04
BCH103,1,Biochemistry,BCH103_TOP06,Molecular Biology & Genetics (Fundamentals),BCH103_TOP06-C006,"Recombinant DNA, Cloning, PCR & Biotech","Explain rDNA, cloning, PCR, fingerprinting; medical biotechnology uses.",7,5,4,BCH-C06,BCH-C06-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L01 Introduction to Pharmacology,"Define pharmacology, branches, scope; role in safe prescribing.",12,3,2,PHA-C01,PHA-C01-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L02 Drug Compendia & Information Sources,"Identify unbiased sources (BNF/BDNF), pharmacopoeias, treatment guidelines.",12,3,2,PHA-C01,PHA-C01-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L03 Drug Administration & Dosage Forms,"Routes, formulations, local vs systemic delivery; compliance & legal aspects.",12,3,2,PHA-C01,PHA-C01-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L04 Drug Absorption,"Membrane transport, specialized barriers; factors influencing absorption.",12,3,2,PHA-C01,PHA-C01-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L05 Bioavailability & Bioequivalence,Design/interpret BA/BE studies; therapeutic monitoring.,12,3,2,PHA-C01,PHA-C01-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L06 Drug Distribution,"Volume of distribution, protein/tissue binding, redistribution.",12,3,2,PHA-C01,PHA-C01-ITM06
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L07 Drug Metabolism,"Biotransformation phases, enzyme induction/inhibition; pharmacogenetics.",12,3,2,PHA-C01,PHA-C01-ITM07
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L08 Drug Elimination,Renal/hepatic elimination; factors affecting clearance.,12,3,2,PHA-C01,PHA-C01-ITM08
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L09 Clinical Pharmacokinetics,"t½, Cl, loading vs maintenance dose; steady-state.",12,3,2,PHA-C01,PHA-C01-ITM09
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L10 Pharmacodynamics Basics,"Specific/non-specific mechanisms, receptors, second messengers, enzyme targets.",12,3,2,PHA-C01,PHA-C01-ITM10
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L11 Dose?Response Concepts,"Graded/quantal curves, potency vs efficacy, therapeutic index/window.",12,3,2,PHA-C01,PHA-C01-ITM11
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L12 Variations in Drug Response,Intrinsic/extrinsic factors altering responses.,12,3,2,PHA-C01,PHA-C01-ITM12
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L13 Drug Interactions,"PK/PD interactions at absorption, metabolism, target.",12,3,2,PHA-C01,PHA-C01-ITM13
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP01,General Principles of Pharmacology,PHA204_TOP01-C001,L14 Drug Safety & Pharmacovigilance,"ADR types, detection, management, reporting.",12,3,2,PHA-C01,PHA-C01-ITM14
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L01 ANS Overview & Neurotransmission,"Organization (sympathetic, parasympathetic, enteric); co-transmission; pre/post-synaptic modulation.",10,2,3,PHA-C02,PHA-C02-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L02 Cholinergic Agonists & Anticholinesterases,"Effects, indications, contraindications.",10,2,3,PHA-C02,PHA-C02-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L03 Drugs for Glaucoma,Role of cholinergics vs alternatives.,10,2,3,PHA-C02,PHA-C02-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L04 OPC Poisoning,Manifestations and management.,10,2,3,PHA-C02,PHA-C02-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L05 Antimuscarinics,Atropine and substitutes; clinical uses/adverse effects.,10,2,3,PHA-C02,PHA-C02-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L06 Neuromuscular Blockers,Depolarizing/non-depolarizing; anesthesia role.,10,2,3,PHA-C02,PHA-C02-ITM06
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L07 Adrenergic Neurotransmission,"Synthesis, release, reuptake; modulators; receptor subtypes.",10,2,3,PHA-C02,PHA-C02-ITM07
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L08 Adrenergic Agonists,"Inotropes (A, NA, ISO, DA, dobutamine) and decongestants.",10,2,3,PHA-C02,PHA-C02-ITM08
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L09 ß2-Agonists & Bronchodilators,Comparative roles in asthma.,10,2,3,PHA-C02,PHA-C02-ITM09
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L10 a-Blockers,Therapeutic roles of selective a1 antagonists.,10,2,3,PHA-C02,PHA-C02-ITM10
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP02,Autonomic Pharmacology,PHA204_TOP02-C002,L11 ß-Blockers,"Indications, cautions, and selection.",10,2,3,PHA-C02,PHA-C02-ITM11
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP03,Renal & Cardiovascular Pharmacology,PHA204_TOP03-C003,L01 Diuretics,Classification by site/mechanism; edema and hypertension use.,8,2,3,PHA-C03,PHA-C03-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP03,Renal & Cardiovascular Pharmacology,PHA204_TOP03-C003,L02 Drugs for Hypertension,"Epidemiology, goals; diuretics, ß-blockers, CCBs, ACEi/ARBs, a-blockers, vasodilators.",8,2,3,PHA-C03,PHA-C03-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP03,Renal & Cardiovascular Pharmacology,PHA204_TOP03-C003,L03 Drugs for Heart Failure,"Diuretics, ACEi/ARB, ß-blockers, vasodilators; (additional) digoxin & PDE inhibitors.",8,2,3,PHA-C03,PHA-C03-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP03,Renal & Cardiovascular Pharmacology,PHA204_TOP03-C003,L04 Antianginal Drugs,"Nitrates, ß-blockers, CCBs; therapeutic principles.",8,2,3,PHA-C03,PHA-C03-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP03,Renal & Cardiovascular Pharmacology,PHA204_TOP03-C003,L05 Antiarrhythmics,Classification and clinical considerations.,8,2,3,PHA-C03,PHA-C03-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP04,Hematopoietic Pharmacology,PHA204_TOP04-C004,L01 Anticoagulants & Thrombolytics,"Heparins, warfarin; streptokinase/alteplase/reteplase; indications and risks.",7,1,3,PHA-C04,PHA-C04-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP04,Hematopoietic Pharmacology,PHA204_TOP04-C004,L02 Antiplatelet Drugs,"Low-dose aspirin, clopidogrel, GP IIb/IIIa inhibitors.",7,1,3,PHA-C04,PHA-C04-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP04,Hematopoietic Pharmacology,PHA204_TOP04-C004,L03 Lipid-Regulating Drugs,"Statins, fibrates, nicotinic acid, resins; LDL/HDL goals.",7,1,3,PHA-C04,PHA-C04-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP04,Hematopoietic Pharmacology,PHA204_TOP04-C004,L04 Drugs for Anemia,"Iron, folate, B12, erythropoietin; pathophysiology overview.",7,1,3,PHA-C04,PHA-C04-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP05,Endocrine Pharmacology,PHA204_TOP05-C005,L01 Endocrine Pancreas & Glycemic Control,"Insulin, oral hypoglycemics; diagnostic/monitoring of diabetes; hypoglycemia management.",7,1,3,PHA-C05,PHA-C05-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP05,Endocrine Pharmacology,PHA204_TOP05-C005,L02 Adrenal Cortex Drugs,"Synthesis blockers; glucocorticoids: MoA, uses, adverse effects.",7,1,3,PHA-C05,PHA-C05-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP05,Endocrine Pharmacology,PHA204_TOP05-C005,L03 Female Reproductive Hormones,Estrogens/anti-estrogens; progesterone/anti-progesterone; contraception.,7,1,3,PHA-C05,PHA-C05-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP05,Endocrine Pharmacology,PHA204_TOP05-C005,L04 Uterotonics & Tocolytics,Agents stimulating/inhibiting uterine contraction.,7,1,3,PHA-C05,PHA-C05-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP05,Endocrine Pharmacology,PHA204_TOP05-C005,L05 Thyroid Pharmacology,Hormone synthesis/regulation; hypo/hyperthyroid management.,7,1,3,PHA-C05,PHA-C05-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L01 Drugs for Peptic Ulcer Disease,"Antacids, H2-blockers, PPIs, cytoprotectives; H. pylori eradication; prokinetics.",6,1,2,PHA-C06,PHA-C06-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L02 Antidiarrheals & Fluid Therapy,ORS/IV fluids; antimicrobials; antimotility agents.,6,1,2,PHA-C06,PHA-C06-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L03 Anthelmintics,Classes and indications.,6,1,2,PHA-C06,PHA-C06-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L04 Laxatives & Purgatives,Agents and selection.,6,1,2,PHA-C06,PHA-C06-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L05 Drugs for IBD & IBS,Therapeutic approach and agents.,6,1,2,PHA-C06,PHA-C06-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP06,Gastrointestinal Pharmacology,PHA204_TOP06-C006,L06 Antiemetics & Prokinetics,Mechanisms and clinical use.,6,1,2,PHA-C06,PHA-C06-ITM06
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L01 CNS Drugs Overview,"Neurotransmitters, ion channels, general properties of CNS drugs.",15,3,4,PHA-C07,PHA-C07-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L02 Opioid Analgesics,Pain pathways; morphine/codeine/pethidine/tramadol/fentanyl; MI/pulmonary edema use.,15,3,4,PHA-C07,PHA-C07-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L03 Anxiolytics & Hypnotics,Benzodiazepines & non-BDZ; centrally acting muscle relaxants.,15,3,4,PHA-C07,PHA-C07-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L04 Antidepressants & Antimanics,"TCAs, SSRIs, MAOIs, atypicals; mood stabilizers.",15,3,4,PHA-C07,PHA-C07-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L05 Antipsychotics,Typical vs atypical; indications and adverse effects.,15,3,4,PHA-C07,PHA-C07-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L06 Local Anesthetics,"MoA, techniques, uses, hazards.",15,3,4,PHA-C07,PHA-C07-ITM06
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L07 General Anesthetics,Balanced anesthesia; IV and inhalational agents.,15,3,4,PHA-C07,PHA-C07-ITM07
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L08 Skeletal Muscle Relaxants,Depolarizing vs non-depolarizing.,15,3,4,PHA-C07,PHA-C07-ITM08
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L09 Antiparkinsonian Drugs,Pathophysiology; levodopa and adjuncts.,15,3,4,PHA-C07,PHA-C07-ITM09
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP07,Central Nervous System Pharmacology,PHA204_TOP07-C007,L10 Antiepileptics,Seizure types; major agents and selection.,15,3,4,PHA-C07,PHA-C07-ITM10
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP08,Autacoids & Drugs Used in Inflammation,PHA204_TOP08-C008,L01 Histamine & Antihistamines,"Synthesis, actions; H1 vs H2 antagonists and uses.",6,1,3,PHA-C08,PHA-C08-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP08,Autacoids & Drugs Used in Inflammation,PHA204_TOP08-C008,L02 Eicosanoids,Prostaglandins/leukotrienes/PAF; analogs and antagonists.,6,1,3,PHA-C08,PHA-C08-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP08,Autacoids & Drugs Used in Inflammation,PHA204_TOP08-C008,L03 Non-opioid Analgesics (NSAIDs),"Paracetamol, NSAIDs, COX-2 inhibitors; MoA and adverse effects.",6,1,3,PHA-C08,PHA-C08-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP08,Autacoids & Drugs Used in Inflammation,PHA204_TOP08-C008,L04 Anti-Migraine Drugs,Therapeutic options and mechanisms.,6,1,3,PHA-C08,PHA-C08-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L01 Principles of Antimicrobial Therapy,General concepts; classification of antimicrobials.,25,5,4,PHA-C09,PHA-C09-ITM01
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L02 Antimicrobial Resistance,Mechanisms and mitigation.,25,5,4,PHA-C09,PHA-C09-ITM02
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L03 Cell Wall Synthesis Inhibitors,Penicillins; cephalosporins; other ß-lactams.,25,5,4,PHA-C09,PHA-C09-ITM03
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L04 Non-ß-lactam Cell Wall Agents,MoA and uses.,25,5,4,PHA-C09,PHA-C09-ITM04
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L05 Protein Synthesis Inhibitors I,Aminoglycosides.,25,5,4,PHA-C09,PHA-C09-ITM05
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L06 Protein Synthesis Inhibitors II,Tetracyclines.,25,5,4,PHA-C09,PHA-C09-ITM06
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L07 Protein Synthesis Inhibitors III,Macrolides.,25,5,4,PHA-C09,PHA-C09-ITM07
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L08 Protein Synthesis Inhibitors IV,Chloramphenicol; newer agents.,25,5,4,PHA-C09,PHA-C09-ITM08
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L09 Sulfonamides & Cotrimoxazole,Combinations; topical uses.,25,5,4,PHA-C09,PHA-C09-ITM09
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L10 Quinolones & Fluoroquinolones,Generations; indications; cautions.,25,5,4,PHA-C09,PHA-C09-ITM10
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L11 Antiprotozoals,Metronidazole; amoebiasis and other uses.,25,5,4,PHA-C09,PHA-C09-ITM11
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L12 Antitubercular Drugs,First-line and second-line agents; regimens.,25,5,4,PHA-C09,PHA-C09-ITM12
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L13 Antileprosy Drugs,Standard regimens and agents.,25,5,4,PHA-C09,PHA-C09-ITM13
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L14 Antimalarials & Anti-kala-azar,Drug choices and resistance issues.,25,5,4,PHA-C09,PHA-C09-ITM14
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L15 Antifungals,Classes and clinical selection.,25,5,4,PHA-C09,PHA-C09-ITM15
PHA204,2,Pharmacology & Therapeutics,PHA204_TOP09,Chemotherapy,PHA204_TOP09-C009,L16 Antivirals,Common classes and indications.,25,5,4,PHA-C09,PHA-C09-ITM16
